id,materia,tipo,dificuldade,ano,origem_titulo,origem_numero,gabarito,qtd_alternativas,topicos,tags
473552,Biologia,multipla escolha,Médio,2026,CESUPA Medicina,Q29,D,4,Botânica | Zoofisiologia | Reino Monera | Anatomia e fisiologia humana | Reino Monera | Métodos anticoncepcionais | Saúde,Médio | Biologia | Botânica | Zoofisiologia | Reino Monera | Anatomia e fisiologia humana | Reino Monera | Métodos anticoncepcionais | Saúde
473550,Biologia,multipla escolha,Médio,2026,CESUPA Medicina,Q28,C,4,Evolução | Teorias da evolução | Darwinismo,Médio | Biologia | Evolução | Teorias da evolução | Darwinismo
472494,Biologia,multipla escolha,Médio,2021,OBB Seletiva Internacional,Q9,B,5,Botânica | Reino Monera | Reino Monera,Médio | Biologia | Botânica | Reino Monera | Reino Monera
472493,Biologia,multipla escolha,Difícil,2021,OBB Seletiva Internacional,Q8,D,5,Citologia | Imunologia | Imunologia,Difícil | Biologia | Citologia | Imunologia | Imunologia
472491,Biologia,multipla escolha,Difícil,2021,OBB Seletiva Internacional,Q7,C,5,Citologia | Enzimas | Enzimas,Difícil | Biologia | Citologia | Enzimas | Enzimas
472490,Biologia,multipla escolha,Difícil,2021,OBB Seletiva Internacional,Q6,E,5,Citologia | Imunologia | Imunologia,Difícil | Biologia | Citologia | Imunologia | Imunologia
472488,Biologia,multipla escolha,Médio,2021,OBB Seletiva Internacional,Q5,C,5,Citologia | Imunologia | Imunologia,Médio | Biologia | Citologia | Imunologia | Imunologia
472486,Biologia,multipla escolha,Médio,2021,OBB Seletiva Internacional,Q4,C,5,Citologia | Vírus | Vírus,Médio | Biologia | Citologia | Vírus | Vírus
472485,Biologia,multipla escolha,Difícil,2021,OBB Seletiva Internacional,Q3,D,5,Citologia | Biologia molecular/síntese proteica | Biologia molecular/síntese proteica,Difícil | Biologia | Citologia | Biologia molecular/síntese proteica | Biologia molecular/síntese proteica
472484,Biologia,multipla escolha,Médio,2021,OBB Seletiva Internacional,Q2,B,5,Citologia | Biologia molecular/síntese proteica | Imunologia | Biologia molecular/síntese proteica | Imunologia,Médio | Biologia | Citologia | Biologia molecular/síntese proteica | Imunologia | Biologia molecular/síntese proteica | Imunologia
472483,Biologia,multipla escolha,Difícil,2021,OBB Seletiva Internacional,Q1,C,5,Citologia | Biologia molecular/síntese proteica | Imunologia | Biologia molecular/síntese proteica | Imunologia,Difícil | Biologia | Citologia | Biologia molecular/síntese proteica | Imunologia | Biologia molecular/síntese proteica | Imunologia
472479,Biologia,multipla escolha,Médio,2021,OBB Prova B,Q30,D,5,Citologia | Citoplasma e organelas | Citoplasma e organelas,Médio | Biologia | Citologia | Citoplasma e organelas | Citoplasma e organelas
472477,Biologia,multipla escolha,Médio,2021,OBB Prova B,Q29,A,5,Citologia | Zoofisiologia | Composição química da célula | Anatomia e fisiologia humana | Composição química da célula | Saúde,Médio | Biologia | Citologia | Zoofisiologia | Composição química da célula | Anatomia e fisiologia humana | Composição química da célula | Saúde
472475,Biologia,multipla escolha,Fácil,2021,OBB Prova B,Q28,D,5,Zoofisiologia | Anatomia e fisiologia humana | Saúde,Fácil | Biologia | Zoofisiologia | Anatomia e fisiologia humana | Saúde
472473,Biologia,multipla escolha,Fácil,2021,OBB Prova B,Q27,B,5,Botânica | Reino Monera | Reino Monera,Fácil | Biologia | Botânica | Reino Monera | Reino Monera
472471,Biologia,multipla escolha,Médio,2021,OBB Prova B,Q26,A,5,Botânica | Absorção vegetal | Absorção vegetal,Médio | Biologia | Botânica | Absorção vegetal | Absorção vegetal
472470,Biologia,multipla escolha,Difícil,2021,OBB Prova B,Q25,B,5,Ecologia | Interações ecológicas | Interações ecológicas,Difícil | Biologia | Ecologia | Interações ecológicas | Interações ecológicas
472469,Biologia,multipla escolha,Médio,2021,OBB Prova B,Q24,D,5,Botânica | Zoofisiologia | Reino Fungi | Ciclos reprodutivos nos seres vivos | Reino Animal (Metazoários) | Reino Fungi | Ciclos reprodutivos nos seres vivos | Cordados: condrictes (peixes cartilaginosos),Médio | Biologia | Botânica | Zoofisiologia | Reino Fungi | Ciclos reprodutivos nos seres vivos | Reino Animal (Metazoários) | Reino Fungi | Ciclos reprodutivos nos seres vivos | Cordados: condrictes (peixes cartilaginosos)
472468,Biologia,multipla escolha,Médio,2021,OBB Prova B,Q22,C,5,Citologia | Zoofisiologia | Histologia animal | Anatomia e fisiologia humana | Tecido conjuntivo | Sistema circulatório,Médio | Biologia | Citologia | Zoofisiologia | Histologia animal | Anatomia e fisiologia humana | Tecido conjuntivo | Sistema circulatório
472467,Biologia,multipla escolha,Fácil,2021,OBB Prova B,Q21,E,5,Citologia | Zoofisiologia | Membrana plasmática | Anatomia e fisiologia humana | Estrutura e organização | Sistema endócrino,Fácil | Biologia | Citologia | Zoofisiologia | Membrana plasmática | Anatomia e fisiologia humana | Estrutura e organização | Sistema endócrino
472466,Biologia,multipla escolha,Difícil,2021,OBB Prova B,Q20,E,5,Citologia | Citoplasma e organelas | Citoplasma e organelas,Difícil | Biologia | Citologia | Citoplasma e organelas | Citoplasma e organelas
472465,Biologia,multipla escolha,Médio,2021,OBB Prova B,Q19,D,5,Zoofisiologia | Reino Animal (Metazoários) | Artrópodes | Cordados: condrictes (peixes cartilaginosos) | Cordados: aves | Cordados: mamíferos,Médio | Biologia | Zoofisiologia | Reino Animal (Metazoários) | Artrópodes | Cordados: condrictes (peixes cartilaginosos) | Cordados: aves | Cordados: mamíferos
469442,Biologia,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 2º dia,Q134,C,5,Botânica | Célula vegetal | Relações hídricas,Fácil | Biologia | Botânica | Célula vegetal | Relações hídricas
469437,Biologia,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 2º dia,Q129,B,5,Genética | Conceitos básicos | Genética: conceitos básicos,Fácil | Biologia | Genética | Conceitos básicos | Genética: conceitos básicos
469398,Biologia,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 2º dia,Q105,D,5,Ecologia | Cadeias e teias alimentares | Fluxo de energia e circulação de materiais | Cadeias e teias alimentares | Fluxo de energia e circulação de materiais,Fácil | Biologia | Ecologia | Cadeias e teias alimentares | Fluxo de energia e circulação de materiais | Cadeias e teias alimentares | Fluxo de energia e circulação de materiais
469395,Biologia,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 2º dia,Q100,C,5,Zoofisiologia | Reino Animal (Metazoários) | Anatomia e fisiologia humana | Platelmintos | Saúde,Médio | Biologia | Zoofisiologia | Reino Animal (Metazoários) | Anatomia e fisiologia humana | Platelmintos | Saúde
469393,Biologia,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 2º dia,Q97,B,5,Citologia | Zoofisiologia | Composição química da célula | Anatomia e fisiologia humana | Composição química da célula | Saúde,Médio | Biologia | Citologia | Zoofisiologia | Composição química da célula | Anatomia e fisiologia humana | Composição química da célula | Saúde
469391,Biologia,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 2º dia,Q95,B,5,Botânica | Morfologia vegetal | Morfologia vegetal,Fácil | Biologia | Botânica | Morfologia vegetal | Morfologia vegetal
469388,Biologia,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 2º dia,Q93,D,5,Citologia | Composição química da célula | Composição química da célula,Fácil | Biologia | Citologia | Composição química da célula | Composição química da célula
468700,Biologia,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q29,A,5,Evolução | Teorias da evolução | Lamarckismo | Darwinismo,Fácil | Biologia | Evolução | Teorias da evolução | Lamarckismo | Darwinismo
468698,Biologia,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q28,B,5,Zoofisiologia | Reino Protista: protozoários | Reino Protista: protozoários,Médio | Biologia | Zoofisiologia | Reino Protista: protozoários | Reino Protista: protozoários
468692,Biologia,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q27,A,5,Botânica | Célula vegetal | Relações hídricas,Fácil | Biologia | Botânica | Célula vegetal | Relações hídricas
468667,Biologia,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q20,C,5,Zoofisiologia | Reino Animal (Metazoários) | Nematoides,Médio | Biologia | Zoofisiologia | Reino Animal (Metazoários) | Nematoides
468661,Biologia,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q17,D,5,Botânica | Fotossíntese | Fotossíntese | Química | Estrutura da Matéria | Atomística | Modelos atômicos: evolução dos modelos atômicos | Emissão de luz e absorção de energia pelo átomo,Fácil | Biologia | Botânica | Fotossíntese | Fotossíntese | Química | Estrutura da Matéria | Atomística | Modelos atômicos: evolução dos modelos atômicos | Emissão de luz e absorção de energia pelo átomo
468644,Biologia,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q13,E,5,Zoofisiologia | Reino Animal (Metazoários) | Moluscos,Médio | Biologia | Zoofisiologia | Reino Animal (Metazoários) | Moluscos
468632,Biologia,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q7,A,5,Botânica | Citologia | Zoofisiologia | Reino Fungi | Estrutura celular: procarionte e eucarionte | Anatomia e fisiologia humana | Reino Fungi | Estrutura celular: procarionte e eucarionte | Saúde,Médio | Biologia | Botânica | Citologia | Zoofisiologia | Reino Fungi | Estrutura celular: procarionte e eucarionte | Anatomia e fisiologia humana | Reino Fungi | Estrutura celular: procarionte e eucarionte | Saúde
468621,Biologia,multipla escolha,Médio,2024,OBB,Q30,E,5,Genética | Probabilidades | Probabilidades,Médio | Biologia | Genética | Probabilidades | Probabilidades
468620,Biologia,multipla escolha,Médio,2024,OBB,Q29,D,5,Zoofisiologia | Anatomia e fisiologia humana | Sistema digestório,Médio | Biologia | Zoofisiologia | Anatomia e fisiologia humana | Sistema digestório
468619,Biologia,multipla escolha,Fácil,2024,OBB,Q28,B,5,Zoofisiologia | Anatomia e fisiologia humana | Sistema digestório,Fácil | Biologia | Zoofisiologia | Anatomia e fisiologia humana | Sistema digestório
468610,Biologia,multipla escolha,Fácil,2024,OBB,Q26,C,5,Botânica | Reino das plantas (Plantae) | Ciclos reprodutivos nos seres vivos | Angiospermas | Ciclos reprodutivos nos seres vivos,Fácil | Biologia | Botânica | Reino das plantas (Plantae) | Ciclos reprodutivos nos seres vivos | Angiospermas | Ciclos reprodutivos nos seres vivos
468609,Biologia,multipla escolha,Médio,2024,OBB,Q25,E,5,Botânica | Reino das plantas (Plantae) | Histologia vegetal | Angiospermas | Histologia vegetal,Médio | Biologia | Botânica | Reino das plantas (Plantae) | Histologia vegetal | Angiospermas | Histologia vegetal
468607,Biologia,multipla escolha,Fácil,2024,OBB,Q24,A,5,Zoofisiologia | Reino Animal (Metazoários) | Cnidários,Fácil | Biologia | Zoofisiologia | Reino Animal (Metazoários) | Cnidários
468606,Biologia,multipla escolha,Fácil,2024,OBB,Q23,B,5,Botânica | Ecologia | Zoofisiologia | Reino Protista: algas | Ecossistemas/biomas | Interações ecológicas | Reino Animal (Metazoários) | Reino Protista: algas | Ecossistemas/biomas aquáticos | Interações ecológicas | Cnidários,Fácil | Biologia | Botânica | Ecologia | Zoofisiologia | Reino Protista: algas | Ecossistemas/biomas | Interações ecológicas | Reino Animal (Metazoários) | Reino Protista: algas | Ecossistemas/biomas aquáticos | Interações ecológicas | Cnidários
468605,Biologia,multipla escolha,Médio,2024,OBB,Q22,C,5,Evolução | Teorias da evolução | Darwinismo,Médio | Biologia | Evolução | Teorias da evolução | Darwinismo
468604,Biologia,multipla escolha,Fácil,2024,OBB,Q21,A,5,Evolução | Teorias da evolução | Lamarckismo,Fácil | Biologia | Evolução | Teorias da evolução | Lamarckismo
468601,Biologia,multipla escolha,Médio,2024,OBB,Q20,A,5,Citologia | Zoofisiologia | Histologia animal | Reino Animal (Metazoários) | Anatomia e fisiologia humana | Tecido conjuntivo | Sistema esquelético,Médio | Biologia | Citologia | Zoofisiologia | Histologia animal | Reino Animal (Metazoários) | Anatomia e fisiologia humana | Tecido conjuntivo | Sistema esquelético
468600,Biologia,multipla escolha,Difícil,2024,OBB,Q19,B,5,Citologia | Composição química da célula | Citoplasma e organelas | Composição química da célula | Citoplasma e organelas,Difícil | Biologia | Citologia | Composição química da célula | Citoplasma e organelas | Composição química da célula | Citoplasma e organelas
468597,Biologia,multipla escolha,Médio,2024,OBB,Q18,E,5,Citologia | Metabolismo energético | Histologia animal | Respiração celular | Tecido muscular,Médio | Biologia | Citologia | Metabolismo energético | Histologia animal | Respiração celular | Tecido muscular
468596,Biologia,multipla escolha,Médio,2024,OBB,Q17,D,5,Citologia | Histologia animal | Tecido muscular,Médio | Biologia | Citologia | Histologia animal | Tecido muscular
468595,Biologia,multipla escolha,Médio,2024,OBB,Q16,E,5,Citologia | Histologia animal | Tecido muscular,Médio | Biologia | Citologia | Histologia animal | Tecido muscular
468592,Biologia,multipla escolha,Médio,2024,OBB,Q15,B,5,Botânica | Morfologia vegetal | Transpiração vegetal/gutação | Morfologia vegetal | Transpiração vegetal/gutação,Médio | Biologia | Botânica | Morfologia vegetal | Transpiração vegetal/gutação | Morfologia vegetal | Transpiração vegetal/gutação
468591,Biologia,multipla escolha,Médio,2024,OBB,Q14,C,5,Ecologia | Cadeias e teias alimentares | Interações ecológicas | Cadeias e teias alimentares | Interações ecológicas,Médio | Biologia | Ecologia | Cadeias e teias alimentares | Interações ecológicas | Cadeias e teias alimentares | Interações ecológicas
468590,Biologia,multipla escolha,Médio,2024,OBB,Q13,C,5,Ecologia | Ecossistemas/biomas | Desequilíbrios ecológicos | Ecossistemas/biomas terrestres | Defaunação/desmatamento,Médio | Biologia | Ecologia | Ecossistemas/biomas | Desequilíbrios ecológicos | Ecossistemas/biomas terrestres | Defaunação/desmatamento
468589,Biologia,multipla escolha,Fácil,2024,OBB,Q12,E,5,Ecologia | Interações ecológicas | Interações ecológicas,Fácil | Biologia | Ecologia | Interações ecológicas | Interações ecológicas
468586,Biologia,multipla escolha,Fácil,2024,OBB,Q11,B,5,Ecologia | Genética | Ecossistemas/biomas | Desequilíbrios ecológicos | Conceitos básicos | Ecossistemas/biomas terrestres | Genética: conceitos básicos | Defaunação/desmatamento,Fácil | Biologia | Ecologia | Genética | Ecossistemas/biomas | Desequilíbrios ecológicos | Conceitos básicos | Ecossistemas/biomas terrestres | Genética: conceitos básicos | Defaunação/desmatamento
468583,Biologia,multipla escolha,Médio,2024,OBB,Q10,D,5,Genética | Biotecnologia | Transgênicos,Médio | Biologia | Genética | Biotecnologia | Transgênicos
468580,Biologia,multipla escolha,Difícil,2024,OBB,Q9,C,5,Citologia | Zoofisiologia | Composição química da célula | Anatomia e fisiologia humana | Composição química da célula | Saúde,Difícil | Biologia | Citologia | Zoofisiologia | Composição química da célula | Anatomia e fisiologia humana | Composição química da célula | Saúde
468578,Biologia,multipla escolha,Fácil,2024,OBB,Q8,C,5,Zoofisiologia | Anatomia e fisiologia humana | Sistema respiratório | Sistema circulatório,Fácil | Biologia | Zoofisiologia | Anatomia e fisiologia humana | Sistema respiratório | Sistema circulatório
468576,Biologia,multipla escolha,Fácil,2024,OBB,Q7,B,5,Citologia | Zoofisiologia | Vírus | Anatomia e fisiologia humana | Vírus | Sistema circulatório | Saúde,Fácil | Biologia | Citologia | Zoofisiologia | Vírus | Anatomia e fisiologia humana | Vírus | Sistema circulatório | Saúde
468575,Biologia,multipla escolha,Médio,2024,OBB,Q6,E,5,Ecologia | Interações ecológicas | Interações ecológicas,Médio | Biologia | Ecologia | Interações ecológicas | Interações ecológicas
468574,Biologia,multipla escolha,Médio,2024,OBB,Q5,D,5,Citologia | Ecologia | Zoofisiologia | Vírus | Ecossistemas/biomas | Anatomia e fisiologia humana | Vírus | Ecossistemas/biomas terrestres | Saúde,Médio | Biologia | Citologia | Ecologia | Zoofisiologia | Vírus | Ecossistemas/biomas | Anatomia e fisiologia humana | Vírus | Ecossistemas/biomas terrestres | Saúde
468573,Biologia,multipla escolha,Fácil,2024,OBB,Q4,A,5,Ecologia | Zoofisiologia | Desequilíbrios ecológicos | Anatomia e fisiologia humana | Poluição do ar | Defaunação/desmatamento | Saúde,Fácil | Biologia | Ecologia | Zoofisiologia | Desequilíbrios ecológicos | Anatomia e fisiologia humana | Poluição do ar | Defaunação/desmatamento | Saúde
468572,Biologia,multipla escolha,Médio,2024,OBB,Q3,A,5,Citologia | Vírus | Imunologia | Vírus | Imunologia,Médio | Biologia | Citologia | Vírus | Imunologia | Vírus | Imunologia
468571,Biologia,multipla escolha,Médio,2024,OBB,Q2,B,5,Citologia | Imunologia | Imunologia,Médio | Biologia | Citologia | Imunologia | Imunologia
468570,Biologia,multipla escolha,Fácil,2024,OBB,Q1,A,5,Citologia | Biologia diversos | Imunologia | Tópicos diversos | Imunologia | Diversos,Fácil | Biologia | Citologia | Biologia diversos | Imunologia | Tópicos diversos | Imunologia | Diversos
468567,Biologia,multipla escolha,Difícil,2025,OBB,Q25,A,5,Botânica | Citologia | Reino Monera | Biologia molecular/síntese proteica | Reino Monera | Biologia molecular/síntese proteica,Difícil | Biologia | Botânica | Citologia | Reino Monera | Biologia molecular/síntese proteica | Reino Monera | Biologia molecular/síntese proteica
468566,Biologia,multipla escolha,Difícil,2025,OBB,Q24,A,5,"Botânica | Evolução | Reino Monera | Evolução por seleção | Reino Monera | Seleções estabilizadora, direcional e disruptiva","Difícil | Biologia | Botânica | Evolução | Reino Monera | Evolução por seleção | Reino Monera | Seleções estabilizadora, direcional e disruptiva"
468565,Biologia,multipla escolha,Difícil,2025,OBB,Q23,B,5,Citologia | Vírus | Imunologia | Vírus | Imunologia,Difícil | Biologia | Citologia | Vírus | Imunologia | Vírus | Imunologia
468564,Biologia,multipla escolha,Médio,2025,OBB,Q22,B,5,Citologia | Vírus | Vírus,Médio | Biologia | Citologia | Vírus | Vírus
468563,Biologia,multipla escolha,Fácil,2025,OBB,Q21,E,5,Citologia | Citoplasma e organelas | Metabolismo energético | Citoplasma e organelas | Respiração celular,Fácil | Biologia | Citologia | Citoplasma e organelas | Metabolismo energético | Citoplasma e organelas | Respiração celular
468561,Biologia,multipla escolha,Difícil,2025,OBB,Q20,D,5,Citologia | Imunologia | Imunologia,Difícil | Biologia | Citologia | Imunologia | Imunologia
468559,Biologia,multipla escolha,Difícil,2025,OBB,Q19,C,5,Citologia | Biologia diversos | Divisão celular | Tópicos diversos | Mitose | Diversos,Difícil | Biologia | Citologia | Biologia diversos | Divisão celular | Tópicos diversos | Mitose | Diversos
468558,Biologia,multipla escolha,Difícil,2025,OBB,Q18,A,5,Zoofisiologia | Reino Animal (Metazoários) | Cordados: osteíctes (peixes ósseos),Difícil | Biologia | Zoofisiologia | Reino Animal (Metazoários) | Cordados: osteíctes (peixes ósseos)
468556,Biologia,multipla escolha,Médio,2025,OBB,Q17,E,5,Ecologia | Zoofisiologia | Ecossistemas/biomas | Interações ecológicas | Desequilíbrios ecológicos | Reino Animal (Metazoários) | Ecossistemas/biomas aquáticos | Interações ecológicas | Poluição da água/eutrofização | Cordados: osteíctes (peixes ósseos),Médio | Biologia | Ecologia | Zoofisiologia | Ecossistemas/biomas | Interações ecológicas | Desequilíbrios ecológicos | Reino Animal (Metazoários) | Ecossistemas/biomas aquáticos | Interações ecológicas | Poluição da água/eutrofização | Cordados: osteíctes (peixes ósseos)
468554,Biologia,multipla escolha,Difícil,2025,OBB,Q16,D,5,Botânica | Reino das plantas (Plantae) | Morfologia vegetal | Fotoperiodismo | Flor/Fruto/Semente | Morfologia vegetal | Fotoperiodismo,Difícil | Biologia | Botânica | Reino das plantas (Plantae) | Morfologia vegetal | Fotoperiodismo | Flor/Fruto/Semente | Morfologia vegetal | Fotoperiodismo
468512,Biologia,multipla escolha,Difícil,2025,OBB,Q15,A,5,Botânica | Morfologia vegetal | Fotossíntese | Morfologia vegetal | Fotossíntese,Difícil | Biologia | Botânica | Morfologia vegetal | Fotossíntese | Morfologia vegetal | Fotossíntese
468511,Biologia,multipla escolha,Médio,2025,OBB,Q14,A,5,Botânica | Histologia vegetal | Absorção vegetal | Histologia vegetal | Absorção vegetal,Médio | Biologia | Botânica | Histologia vegetal | Absorção vegetal | Histologia vegetal | Absorção vegetal
468510,Biologia,multipla escolha,Médio,2025,OBB,Q13,C,5,Botânica | Reino Fungi | Reino Fungi,Médio | Biologia | Botânica | Reino Fungi | Reino Fungi
468509,Biologia,multipla escolha,Difícil,2025,OBB,Q12,C,5,Evolução | Classificação cladística | Evolução das plantas | Evolução das plantas | Cladograma,Difícil | Biologia | Evolução | Classificação cladística | Evolução das plantas | Evolução das plantas | Cladograma
468508,Biologia,multipla escolha,Difícil,2025,OBB,Q11,E,5,Evolução | Classificação cladística | Evolução dos invertebrados | Evolução dos invertebrados | Cladograma,Difícil | Biologia | Evolução | Classificação cladística | Evolução dos invertebrados | Evolução dos invertebrados | Cladograma
468505,Biologia,multipla escolha,Difícil,2025,OBB,Q10,B,5,Citologia | Vírus | Imunologia | Vírus | Imunologia,Difícil | Biologia | Citologia | Vírus | Imunologia | Vírus | Imunologia
468504,Biologia,multipla escolha,Médio,2025,OBB,Q9,E,5,Botânica | Evolução | Fotossíntese | Evolução dos vertebrados | Evolução das plantas | Fotossíntese | Evolução dos vertebrados | Evolução das plantas,Médio | Biologia | Botânica | Evolução | Fotossíntese | Evolução dos vertebrados | Evolução das plantas | Fotossíntese | Evolução dos vertebrados | Evolução das plantas
468503,Biologia,multipla escolha,Difícil,2025,OBB,Q8,B,5,Ecologia | Níveis de organização | Populações/comunidade/habitat/nicho | Níveis de organização | Populações/comunidade/habitat/nicho,Difícil | Biologia | Ecologia | Níveis de organização | Populações/comunidade/habitat/nicho | Níveis de organização | Populações/comunidade/habitat/nicho
468501,Biologia,multipla escolha,Difícil,2025,OBB,Q7,E,5,Ecologia | Populações/comunidade/habitat/nicho | Interações ecológicas | Populações/comunidade/habitat/nicho | Interações ecológicas,Difícil | Biologia | Ecologia | Populações/comunidade/habitat/nicho | Interações ecológicas | Populações/comunidade/habitat/nicho | Interações ecológicas
468500,Biologia,multipla escolha,Difícil,2025,OBB,Q6,D,5,Citologia | Genética | Biologia molecular/síntese proteica | Biotecnologia | Biologia molecular/síntese proteica | Análise de DNA,Difícil | Biologia | Citologia | Genética | Biologia molecular/síntese proteica | Biotecnologia | Biologia molecular/síntese proteica | Análise de DNA
468499,Biologia,multipla escolha,Difícil,2025,OBB,Q5,E,5,Citologia | Biologia molecular/síntese proteica | Biologia molecular/síntese proteica,Difícil | Biologia | Citologia | Biologia molecular/síntese proteica | Biologia molecular/síntese proteica
468497,Biologia,multipla escolha,Fácil,2025,OBB,Q4,A,5,Ecologia | Zoofisiologia | Atualidades | Fluxo de energia e circulação de materiais | Desequilíbrios ecológicos | Anatomia e fisiologia humana | Atualidades | Fluxo de energia e circulação de materiais | Poluição da água/eutrofização | Poluição do solo/lixo | Saúde | Atualidades,Fácil | Biologia | Ecologia | Zoofisiologia | Atualidades | Fluxo de energia e circulação de materiais | Desequilíbrios ecológicos | Anatomia e fisiologia humana | Atualidades | Fluxo de energia e circulação de materiais | Poluição da água/eutrofização | Poluição do solo/lixo | Saúde | Atualidades
468496,Biologia,multipla escolha,Difícil,2025,OBB,Q3,A,5,Genética | 2ª Lei de Mendel | Sistemas sanguíneos | Herança citoplasmática | Linkage e crossing-over | 2ª Lei de Mendel | Sistema sanguíneo ABO | Herança citoplasmática | Linkage e crossing-over,Difícil | Biologia | Genética | 2ª Lei de Mendel | Sistemas sanguíneos | Herança citoplasmática | Linkage e crossing-over | 2ª Lei de Mendel | Sistema sanguíneo ABO | Herança citoplasmática | Linkage e crossing-over
468495,Biologia,multipla escolha,Difícil,2025,OBB,Q2,D,5,Citologia | Genética | Biologia molecular/síntese proteica | Mutações | Biologia molecular/síntese proteica | Mutações gênicas,Difícil | Biologia | Citologia | Genética | Biologia molecular/síntese proteica | Mutações | Biologia molecular/síntese proteica | Mutações gênicas
468494,Biologia,multipla escolha,Médio,2025,OBB,Q1,B,5,Citologia | Genética | Composição química da célula | Biologia molecular/síntese proteica | Conceitos básicos | Composição química da célula | Biologia molecular/síntese proteica | Genética: conceitos básicos,Médio | Biologia | Citologia | Genética | Composição química da célula | Biologia molecular/síntese proteica | Conceitos básicos | Composição química da célula | Biologia molecular/síntese proteica | Genética: conceitos básicos
468493,Biologia,multipla escolha,Médio,2025,OBB,Q30,B,5,Zoofisiologia | Reino Animal (Metazoários) | Anatomia e fisiologia humana | Cordados: osteíctes (peixes ósseos) | Órgãos dos sentidos | Sistema endócrino,Médio | Biologia | Zoofisiologia | Reino Animal (Metazoários) | Anatomia e fisiologia humana | Cordados: osteíctes (peixes ósseos) | Órgãos dos sentidos | Sistema endócrino
468492,Biologia,multipla escolha,Médio,2025,OBB,Q29,C,5,Genética | Interação gênica | Estudo dos padrões de herança | Epistasia | Genética: estudo dos padrões de herança,Médio | Biologia | Genética | Interação gênica | Estudo dos padrões de herança | Epistasia | Genética: estudo dos padrões de herança
468491,Biologia,multipla escolha,Médio,2025,OBB,Q28,A,5,"Evolução | Evolução por seleção | Seleções estabilizadora, direcional e disruptiva","Médio | Biologia | Evolução | Evolução por seleção | Seleções estabilizadora, direcional e disruptiva"
468490,Biologia,multipla escolha,Médio,2025,OBB,Q27,C,5,Genética | 2ª Lei de Mendel | Linkage e crossing-over | 2ª Lei de Mendel | Linkage e crossing-over,Médio | Biologia | Genética | 2ª Lei de Mendel | Linkage e crossing-over | 2ª Lei de Mendel | Linkage e crossing-over
468489,Biologia,multipla escolha,Médio,2025,OBB,Q26,B,5,Ecologia | Populações/comunidade/habitat/nicho | Populações/comunidade/habitat/nicho,Médio | Biologia | Ecologia | Populações/comunidade/habitat/nicho | Populações/comunidade/habitat/nicho
468488,Biologia,multipla escolha,Médio,2025,OBB,Q25,E,5,Ecologia | Biologia diversos | Populações/comunidade/habitat/nicho | Tópicos diversos | Populações/comunidade/habitat/nicho | Diversos,Médio | Biologia | Ecologia | Biologia diversos | Populações/comunidade/habitat/nicho | Tópicos diversos | Populações/comunidade/habitat/nicho | Diversos
468487,Biologia,multipla escolha,Médio,2025,OBB,Q24,A,5,Ecologia | Zoofisiologia | Ecossistemas/biomas | Reino Animal (Metazoários) | Anatomia e fisiologia humana | Ecossistemas/biomas terrestres | Artrópodes | Saúde,Médio | Biologia | Ecologia | Zoofisiologia | Ecossistemas/biomas | Reino Animal (Metazoários) | Anatomia e fisiologia humana | Ecossistemas/biomas terrestres | Artrópodes | Saúde
468486,Biologia,multipla escolha,Médio,2025,OBB,Q23,A,5,Genética | Genética de populações | Genética de populações,Médio | Biologia | Genética | Genética de populações | Genética de populações
468484,Biologia,multipla escolha,Médio,2025,OBB,Q22,B,5,Ecologia | Evolução | Populações/comunidade/habitat/nicho | Interações ecológicas | Teorias da evolução | Populações/comunidade/habitat/nicho | Interações ecológicas | Darwinismo,Médio | Biologia | Ecologia | Evolução | Populações/comunidade/habitat/nicho | Interações ecológicas | Teorias da evolução | Populações/comunidade/habitat/nicho | Interações ecológicas | Darwinismo
468483,Biologia,multipla escolha,Fácil,2025,OBB,Q21,B,5,Ecologia | Zoofisiologia | Ecossistemas/biomas | Desequilíbrios ecológicos | Reino Animal (Metazoários) | Ecossistemas/biomas aquáticos | Poluição da água/eutrofização | Cnidários,Fácil | Biologia | Ecologia | Zoofisiologia | Ecossistemas/biomas | Desequilíbrios ecológicos | Reino Animal (Metazoários) | Ecossistemas/biomas aquáticos | Poluição da água/eutrofização | Cnidários
